"subjectActivity"	"tBodyAccmeanX"	"tBodyAccmeanY"	"tBodyAccmeanZ"	"tBodyAccstdX"	"tBodyAccstdY"	"tBodyAccstdZ"	"tGravityAccmeanX"	"tGravityAccmeanY"	"tGravityAccmeanZ"	"tGravityAccstdX"	"tGravityAccstdY"	"tGravityAccstdZ"	"tBodyAccJerkmeanX"	"tBodyAccJerkmeanY"	"tBodyAccJerkmeanZ"	"tBodyAccJerkstdX"	"tBodyAccJerkstdY"	"tBodyAccJerkstdZ"	"tBodyGyromeanX"	"tBodyGyromeanY"	"tBodyGyromeanZ"	"tBodyGyrostdX"	"tBodyGyrostdY"	"tBodyGyrostdZ"	"tBodyGyroJerkmeanX"	"tBodyGyroJerkmeanY"	"tBodyGyroJerkmeanZ"	"tBodyGyroJerkstdX"	"tBodyGyroJerkstdY"	"tBodyGyroJerkstdZ"	"tBodyAccMagmean"	"tBodyAccMagstd"	"tGravityAccMagmean"	"tGravityAccMagstd"	"tBodyAccJerkMagmean"	"tBodyAccJerkMagstd"	"tBodyGyroMagmean"	"tBodyGyroMagstd"	"tBodyGyroJerkMagmean"	"tBodyGyroJerkMagstd"	"fBodyAccmeanX"	"fBodyAccmeanY"	"fBodyAccmeanZ"	"fBodyAccstdX"	"fBodyAccstdY"	"fBodyAccstdZ"	"fBodyAccJerkmeanX"	"fBodyAccJerkmeanY"	"fBodyAccJerkmeanZ"	"fBodyAccJerkstdX"	"fBodyAccJerkstdY"	"fBodyAccJerkstdZ"	"fBodyGyromeanX"	"fBodyGyromeanY"	"fBodyGyromeanZ"	"fBodyGyrostdX"	"fBodyGyrostdY"	"fBodyGyrostdZ"	"fBodyAccMagmean"	"fBodyAccMagstd"	"fBodyBodyAccJerkMagmean"	"fBodyBodyAccJerkMagstd"	"fBodyBodyGyroMagmean"	"fBodyBodyGyroMagstd"	"fBodyBodyGyroJerkMagmean"	"fBodyBodyGyroJerkMagstd"
"2_SITTING"	-0.134884450652174	-0.807827640217391	-0.418708766608696	-0.455875546321739	-0.846859379543478	-0.529297399152174	-0.355823284869565	-0.295369737495652	-0.407607882152174	-0.748911054347826	-0.634393367195652	-0.43724857496087	-0.475115674608696	-0.216998504652174	-0.530617773723913	-0.329286009676087	-0.545086898478261	-0.727012738978261	-0.132961813782609	-0.787899322173913	-0.515559294247826	-0.433856618493478	-0.875142556782609	-0.61138657948913	-0.354017110869565	-0.79949133826087	-0.199437866826087	-0.904143611369565	-0.481445493956522	-0.0626777941413044	-0.679172718369565	-0.345388858043478	-0.0861902912608696	-0.424810165930435	-0.33522967076087	-0.611531778608696	-0.456255208086957	-0.260103475069565	-0.756054930402174	-0.447110288228261	-0.495990052108696	-0.693624395869565	-0.678488338456522	-0.461365525	-0.61061141796087	-0.371369589978261	-0.413002439043478	-0.594022513804348	-0.223618528108696	-0.246623141521739	-0.824575623130435	-0.435531406086957	-0.381979812795652	-0.0657144238478261	-0.332105160297826	-0.63540952376087	-0.265143382478261	-0.777216419413044	-0.5155791458	-0.698289067543478	-0.999258235434783	-0.5560396405	-0.217990753043478	-0.700580064978261	-0.693539511804348	-0.413575821108696
"2_STANDING"	-0.430111172314815	-0.683595188018518	-0.807427376518518	-0.44399599737037	-0.834149962833333	-0.502953206327778	-0.211262328814074	-0.494802803722222	-0.199764422693704	-0.76809644037037	-0.512737735742593	-0.493819661481481	-0.493470167624074	-0.0492783286537037	-0.443692123062963	-0.676432631518519	-0.50816142702963	-0.917780800087222	-0.20999630287037	-0.667962438833333	-0.770634278407407	-0.457932572592593	-0.792011188537037	-0.56970288062963	-0.299143047083333	-0.77774239695	-0.0876670471111111	-0.831263421296296	-0.487174073518519	-0.0912383213518519	-0.785050194037037	-0.313190477314815	-0.178785650462963	-0.580779421018519	-0.283364614259259	-0.599644149224074	-0.298329486592593	-0.184305345037037	-0.715324542907407	-0.449484805666667	-0.529917812259259	-0.568697249074074	-0.790013293111111	-0.224780826055556	-0.53926221	-0.440703884722222	-0.454303262888889	-0.452713283092593	-0.13634322277037	-0.217900515277778	-0.795182170962963	-0.198513051677778	-0.632731580998148	0.038483642862963	-0.481067328518519	-0.46636510662963	-0.395885089925926	-0.648971828559259	-0.785457639811111	-0.485851323083333	-0.766447810425926	-0.680528810875926	-0.158634989475926	-0.76640631462963	-0.63402274485	-0.576571660796296
"2_WALKING"	-0.493630015423729	-0.749754937271186	-0.639474382542373	-0.560798184779661	-0.998371946271186	-0.338450272654237	-0.508837368864407	-0.496202289610169	-0.500410804365424	-0.88504485	-0.549157834983051	-0.521120822508475	-0.541520008440678	-0.0618254830283051	-0.585333353271186	-0.692444315118644	-0.470861742101695	-0.997122271355932	-0.223692801830508	-0.796369044915254	-0.622531233677966	-0.668635951938983	-0.993691488474576	-0.53074947659322	-0.509569526881356	-0.608966222847458	-0.442336921118644	-0.903344381694915	-0.509863530033898	-0.297789544271186	-0.545227508435593	-0.373718068522034	-0.365923537638983	-0.615921445372881	-0.402826252444068	-0.934735646779661	-0.304218408932203	-0.24306161679661	-0.850721006440678	-0.292087913771186	-0.387669767354237	-0.884084790237288	-0.518074392898305	-0.429874629271186	-0.637101381881356	-0.412104197123729	-0.38628486270678	-0.303831965288136	-0.108775173152542	-0.421802840101695	-0.617392072779661	-0.511478869135593	-0.371697252423729	-0.130701341372881	-0.537421094633898	-0.329927162610169	-0.470873251594915	-0.781523833425424	-0.389083510357627	-0.712603174050847	-0.802861811525424	-0.379660626772881	-0.354487983169492	-0.60419641359322	-0.334822729101695	-0.688358432016949
"2_WALKING_DOWNSTAIRS"	-0.458597351382979	-0.964965545957447	-0.547983774574468	-0.597149980595745	-0.800493991212766	-0.122096537544681	-0.489652815382979	-0.260222378712766	-0.443833835702128	-0.899366590851064	-0.496925603642553	-0.623488230170213	-0.401291158680851	-0.143211380255319	-0.869998697021277	-0.536764601468085	-0.797163811744681	-0.742045654212766	-0.289197058829787	-0.926524663851064	-0.55994286487234	-0.603162511957447	-0.827340874	-0.334944720861702	-0.589843426106383	-0.727665299104255	-0.349884398889362	-0.998121117234043	-0.45524795606383	-0.385455942319149	-0.623316132046808	-0.740017690319149	-0.29411503146617	-0.368306350553191	-0.390718881957447	-0.688635787382979	-0.550565759851064	-0.229726399025532	-0.926798585319149	-0.578529132787234	-0.671773260787234	-0.850496834042553	-0.663466029457447	-0.794587111297872	-0.917178412340426	-0.368242831446809	-0.539629950446809	-0.521876039504255	-0.225678865765957	-0.498114545661702	-0.741980781465957	-0.4585871021	-0.193982422	-0.0967738424680851	-0.461050583804255	-0.580253065106383	-0.401396097744681	-0.83673653787234	-0.24497809537234	-0.792814574297872	-0.755477667212766	-0.531772000404255	-0.199224526617021	-0.422476091893617	-0.476961287161702	-0.658991221148936
"2_WALKING_UPSTAIRS"	-0.357553444202083	-0.995887598125	-0.603270884210417	-0.617436391891667	-0.8487532404375	-0.1868585451375	-0.8819547525	-0.235256857979167	-0.760134368083333	-0.692975445270833	-0.410715198066667	-0.741955643354167	-0.172297692458333	-0.296258890564583	-0.491278908645833	-0.356345848104167	-0.637905458166667	-0.84174657875	-0.2923915770625	-0.998338863541667	-0.602987977020833	-0.607561084833333	-0.802137561354167	-0.412090080172917	-0.898640951875	-0.483173962979167	-0.738335382895833	-0.746853938083333	-0.296552029160417	-0.209650785939583	-0.565416789083333	-0.403872331291667	-0.712820993395833	-0.25510660904375	-0.726198135833333	-0.999416526458333	-0.290153520979167	-0.334273303354167	-0.764977085020833	-0.330535545166667	-0.3966208138125	-0.890567924479167	-0.5841831990625	-0.4747986801625	-0.6427902371875	-0.13685627564625	-0.495535950354167	-0.606824290625	-0.252626196108333	-0.825894003958333	-0.473879998541667	-0.778289276166667	-0.313803801833333	-0.182190734375	-0.445952311547917	-0.382174305552083	-0.57962158304375	-0.994541529583333	-0.494648892041667	-0.887976150708333	-0.666775738360417	-0.493776728041667	-0.505184715770833	-0.252401921616667	-0.423650982333333	-0.795222364166667
"20_LAYING"	-0.515364431138235	-0.703041683970588	-0.5880050587	-0.651612313794118	-0.805696457485294	-0.378105531911765	-0.513289889997206	-0.348445201808824	-0.503691744580147	-0.627422461680882	-0.654991836667647	-0.592647925897059	-0.425808288529412	-0.135639214819118	-0.429358810519118	-0.542293831170588	-0.554993069102941	-0.963482402794118	-0.288063801098088	-0.828596292573529	-0.459616385310294	-0.689985498822059	-0.807131655685294	-0.599175467867647	-0.569724506308824	-0.528921059186765	-0.358023155233823	-0.816776678294118	-0.677542101617647	-0.356677962347059	-0.516422370294118	-0.423936141514706	-0.468745064014706	-0.350645277442647	-0.432058190926471	-0.799812715275	-0.380409475775	-0.295368715411765	-0.843629068382353	-0.363528505455882	-0.283349867852941	-0.846535586191177	-0.543997968073529	-0.494574117032353	-0.500856752073529	-0.398434789205882	-0.277870160029412	-0.462866150251471	-0.158191289111765	-0.786330037661765	-0.500036826544118	-0.492380475027941	-0.116845059461765	-0.139539470495588	-0.400961499382353	-0.367799367401471	-0.510114771036765	-0.819132264441176	-0.540597789518824	-0.664686609342647	-0.888360187764706	-0.417593945382353	-0.436492060233824	-0.279232683	-0.521171560083823	-0.723963544397059
"20_SITTING"	-0.302728151660758	-0.722661284212121	-0.586619693242424	-0.426675623480303	-0.811134904818182	-0.396654117562121	-0.279313774121212	-0.499126884668182	-0.406055417424242	-0.659011114984848	-0.522131570969697	-0.559888849318182	-0.40556947910697	-0.0398218191106061	-0.504316008424242	-0.610518602318182	-0.411272828366667	-0.729000036990909	-0.106456272328333	-0.797097947665152	-0.617309720909091	-0.391144915136364	-0.783805185863636	-0.603322384863636	-0.384672438662121	-0.71002714169697	-0.255658310484848	-0.808164638818182	-0.36390566080303	-0.158140914727273	-0.708756114893939	-0.425797639666667	-0.154997395271212	-0.435426369545455	-0.315957777827273	-0.602809467787879	-0.316019136484848	-0.1501381365	-0.559590791204545	-0.385740909152879	-0.541506114634848	-0.557117623363636	-0.768279683333333	-0.382909355924242	-0.55430739380303	-0.349355050318182	-0.403297234990909	-0.491865647409091	-0.143039777106061	-0.508273864681818	-0.725451255575758	-0.439166554469697	-0.414052545601515	-0.304000764560606	-0.345468886333333	-0.433744141730303	-0.391252092627273	-0.812816710606061	-0.596802619765151	-0.612155177680303	-0.934133786666667	-0.666509212030303	-0.267307853537879	-0.672124942687879	-0.672396997166667	-0.585400325651515
"20_STANDING"	-0.513014691890411	-0.497723601452055	-0.647933268972603	-0.354974266486301	-0.824696314945205	-0.484208531041096	-0.300893035232877	-0.477932969191781	-0.391813295141096	-0.641217627808219	-0.694455685671233	-0.42304269869863	-0.305259663958904	-0.0527914057917808	-0.325512120583562	-0.716345209767123	-0.426092330191781	-0.834424855268493	-0.27152172209863	-0.567175540065753	-0.639064221568219	-0.374436420010959	-0.811427318328767	-0.615465090976712	-0.467655814123288	-0.680473235205479	-0.227361862821918	-0.716702908041096	-0.569825369136986	-0.230274706093014	-0.790828446068493	-0.449493570671233	-0.384186953189041	-0.413732577917808	-0.591367901452055	-0.613617182463014	-0.344078455662466	-0.3166597033	-0.651202527684931	-0.406652267753425	-0.648744028626027	-0.621292318357534	-0.800010120136986	-0.460723928561644	-0.367323075879726	-0.45212738220137	-0.372058241356164	-0.687444447232877	-0.304747110041096	-0.621818581305479	-0.685395110219178	-0.371991655835616	-0.586641444630137	-0.382488854657534	-0.451325337491781	-0.492800274041096	-0.430434629369863	-0.568917429275343	-0.632349191794521	-0.517363819893151	-0.770500618821918	-0.707239239571178	-0.152860213013699	-0.464653243225205	-0.569198440049315	-0.616166061552055
"20_WALKING"	-0.500394024960784	-0.693886946609804	-0.652589033901961	-0.600180261941176	-0.920907671176471	-0.298925521198039	-0.282800959858824	-0.584431765156863	-0.445470109019608	-0.963097410745098	-0.63466924781451	-0.582650684703922	-0.345445805007843	-0.0312662081809804	-0.693584952058824	-0.554288621607843	-0.661892180041176	-0.909831886705882	-0.161762882568627	-0.809396533078431	-0.696664124686274	-0.51780872754902	-0.959290093529412	-0.578487048035294	-0.41680728672549	-0.610084936745098	-0.441996781462745	-0.923919115294118	-0.492425529745098	-0.430794492568627	-0.428169979686275	-0.656189344621569	-0.317319676666667	-0.349845059294118	-0.41762786952549	-0.669296385117647	-0.416040352607843	-0.215468824176471	-0.788858554607843	-0.290685903235294	-0.529195194784314	-0.753989263058824	-0.511139039337255	-0.664052750352941	-0.703856602647059	-0.324661890392157	-0.488819852803922	-0.469701241839216	-0.171959137333333	-0.685907978862745	-0.56056444925098	-0.484661417341176	-0.381258413517647	-0.168870626498039	-0.463685524509804	-0.40147932454902	-0.390508220823529	-0.811271031686274	-0.327517184019608	-0.719574353137255	-0.569859918213726	-0.419863972935294	-0.177676122	-0.381815306137255	-0.560261945333333	-0.481813368490196
"20_WALKING_DOWNSTAIRS"	-0.443742101493333	-0.98442589	-0.619353373133333	-0.560691670513333	-0.907499864888889	-0.269805253004444	-0.633645828133333	-0.387633033933333	-0.642989583931111	-0.701365103444444	-0.431994508673333	-0.624833321422222	-0.482355247355556	-0.183056123356889	-0.779544586444444	-0.634076681797778	-0.683965017822222	-0.768639313911111	-0.267221991177778	-0.948553534177778	-0.521041352286667	-0.620334997422222	-0.906825245777778	-0.449938956288889	-0.641113067822222	-0.600064301577778	-0.602401485022222	-0.938562067777778	-0.327322349544444	-0.360054056377778	-0.797920632937778	-0.465496702688889	-0.485942328546	-0.461903124056	-0.661765492668889	-0.793682636377778	-0.383349688288889	-0.288917908622222	-0.736924289226667	-0.515014748955556	-0.444291965308889	-0.734221530377778	-0.779552900088889	-0.480904735377778	-0.842710256222222	-0.306041652355556	-0.448896515313333	-0.329100001711111	-0.249975848282222	-0.727644538044444	-0.589944466422222	-0.734511636377778	-0.292615195533333	-0.229855547	-0.305675317161333	-0.421597396622222	-0.620586876333333	-0.8816735462	-0.291112678593333	-0.837035304533333	-0.779929291555556	-0.55080407576	-0.318097426622222	-0.419063513444444	-0.356751470522444	-0.814436168444444
"20_WALKING_UPSTAIRS"	-0.729705592901961	-0.901356345588235	-0.545101007901961	-0.728790507156863	-0.604650717294118	-0.113083889529412	-0.749658155156863	-0.318447093078431	-0.607703306847059	-0.663733808666667	-0.383911880607843	-0.542360970737255	-0.30336267272549	-0.241880537386275	-0.542536632431373	-0.389965724156863	-0.490034971490196	-0.665805273607843	-0.460764367588235	-0.941414342352941	-0.53427451754902	-0.782009401980392	-0.636069483309804	-0.460871029104118	-0.855780949803922	-0.714185279980392	-0.590224693377451	-0.840549976078431	-0.419455416272549	-0.268422459215686	-0.560928101588235	-0.597498454111765	-0.779235034843137	-0.212510916966667	-0.402737901354118	-0.980297851960784	-0.461931725039216	-0.476770215	-0.846476193333333	-0.307502286980392	-0.561396284529412	-0.844050518019608	-0.570864012470588	-0.616532629776471	-0.575766425588235	-0.270712801221569	-0.31247497572549	-0.614262442862745	-0.262838885882353	-0.991686338627451	-0.683252044254902	-0.69034466373549	-0.255558405411765	-0.194034989764706	-0.493802443372549	-0.4931081854	-0.646498481178431	-0.958433572745098	-0.489080975896078	-0.805681878764706	-0.604219213196078	-0.471691766607843	-0.485876541960784	-0.260735095190196	-0.33003591711451	-0.838056266862745
"21_LAYING"	-0.906851756555556	-0.584310742133333	-0.64474472304	-0.812254538188889	-0.300050294633333	-0.392682728533333	-0.502105177111111	-0.682113154522222	-0.911194003421111	-0.573692731217778	-0.634511448988889	-0.247448256512222	-0.208191513395222	-0.570439481711111	-0.392068291027778	-0.680650938301111	-0.827088298922222	-0.487813336177778	-0.894239196333333	-0.571437541089	-0.6469375511	-0.799538376911111	-0.538843406548889	-0.595631549	-0.667645714833333	-0.669300592088889	-0.833780526322222	-0.620511844427778	-0.621201112102222	-0.271823828594444	-0.585512661802222	-0.845925739755556	-0.435659909644444	-0.600481688855556	-0.808622888711111	-0.652516009822222	-0.358451442988889	-0.642733968166667	-0.406366116211111	-0.274078079477778	-0.823596126388889	-0.618229062077778	-0.605240816466667	-0.626247273022222	-0.461160817055556	-0.354258188497778	-0.425273793	-0.232613594931111	-0.515686136666667	-0.668444331744444	-0.652611621035556	-0.906297145888889	-0.152918655611111	-0.287950627953333	-0.205763446033444	-0.581875117807444	-0.907749978211111	-0.620422383344444	-0.740921178993333	-0.582816240722222	-0.541267735458178	-0.827479168722222	-0.344440935895556	-0.164780157237222	-0.743438057411111	-0.631490126985556
"21_SITTING"	-0.764311459976471	-0.572405742558471	-0.518741051237647	-0.818558191129412	-0.539760884952941	-0.396243460723529	-0.381362644872941	-0.488152185847059	-0.884843095694118	-0.631013328152941	-0.643622489074118	-0.536993075833176	-0.198654250317647	-0.531968707188235	-0.435985494723529	-0.452291697557647	-0.851180726188235	-0.587997079117647	-0.701428945730588	-0.531809951070588	-0.541588259844706	-0.715789653835294	-0.71366656238	-0.597643428442353	-0.66373242332	-0.464819537691765	-0.849703224823529	-0.590792731803529	-0.605581515129412	-0.470346407752941	-0.454143675835294	-0.682953905721176	-0.392459033076471	-0.570397187477647	-0.687858511352941	-0.627809459218824	-0.307079659258824	-0.334822718152941	-0.688299751717647	-0.196639574368235	-0.785297214071765	-0.659265537418824	-0.454185475983529	-0.560221527034118	-0.440984231111765	-0.253779422843529	-0.461989158670588	-0.133686924541176	-0.215239288014118	-0.637051987610588	-0.470159383292824	-0.873643515235294	-0.0525415817176471	-0.290972111564706	-0.400491546352941	-0.470571138389412	-0.649374605344706	-0.653600927078824	-0.525422745885294	-0.622868810214118	-0.507978379341177	-0.578067501444706	-0.399337983364706	-0.219946733135294	-0.556542181465882	-0.707118732297647
"21_STANDING"	-0.703182316168539	-0.597483063606742	-0.466065913775281	-0.644863856668539	-0.331984090561798	-0.328801385089888	-0.457467884134831	-0.465870031066292	-0.70958851045618	-0.670731267986517	-0.498970587752809	-0.572131378138202	-0.0505161826067416	-0.446466471966292	-0.509448114426966	-0.467469183886742	-0.777029751214607	-0.573307470103371	-0.755560229065169	-0.606907705337079	-0.459218641366292	-0.618805571382023	-0.585875565940335	-0.651324746634831	-0.552625628123596	-0.551479439033708	-0.681075992293258	-0.688000813841573	-0.546489099235169	-0.492749837994045	-0.52114571782809	-0.751526286168539	-0.369410351224719	-0.43950613047191	-0.651521356230337	-0.583433705602247	-0.238948924850562	-0.488666576101124	-0.46440056442236	-0.140388252120112	-0.563205721707865	-0.588777547662921	-0.53444088391573	-0.460245840544944	-0.542013037595506	-0.205741151561798	-0.536196512859551	-0.172012416635955	-0.38750670558427	-0.530788960465281	-0.53415555338764	-0.779457543955056	-0.186430365208989	-0.24319562051573	-0.149732284260674	-0.494123771982022	-0.739055363179775	-0.564533452439326	-0.61676470872809	-0.885500650191011	-0.633266878561798	-0.637455666423596	-0.415786222696629	-0.394673702762921	-0.642764550179775	-0.829699591910112
"21_WALKING"	-0.910823455	-0.717662714115385	-0.621644201115385	-0.641841068211538	-0.195094541053846	-0.501787775480769	-0.280628901455769	-0.551270350711539	-0.766449912365385	-0.437940310725	-0.6443947075	-0.498161932349808	-0.333240504384615	-0.616051784615385	-0.285114256665385	-0.492430858265385	-0.487774811076923	-0.468366323442308	-0.921431574038462	-0.614536385	-0.594097831442308	-0.661802329423077	-0.561358123565385	-0.811478054230769	-0.567275036057692	-0.63187579475	-0.775836790065385	-0.42803370245	-0.65952680375	-0.45697433685	-0.727742680534615	-0.883411180730769	-0.366981151307692	-0.626308957011538	-0.906286377884615	-0.567044670807692	-0.520947544846154	-0.672989717365385	-0.602766347519231	-0.413715644813462	-0.849551494769231	-0.638282458480769	-0.636509806596154	-0.6349305778	-0.300746618957692	-0.319503259653846	-0.490671998032692	-0.404975553269231	-0.374676165115385	-0.530578308332692	-0.628136618346154	-0.771761948473077	-0.0966126371596154	-0.458124384105769	-0.420505988703846	-0.572346823846154	-0.904406545	-0.608766717384615	-0.563976227813462	-0.640810948746154	-0.590701372942308	-0.649288882236538	-0.476699967269231	-0.234830360557692	-0.786502939692308	-0.648436498240385
"21_WALKING_DOWNSTAIRS"	-0.751875505444444	-0.454731868377778	-0.616818872433333	-0.604383939398667	-0.255481400933333	-0.455621990608889	-0.261353365577778	-0.646288857177778	-0.638214168288889	-0.6018484452	-0.731620250666667	-0.399260098377778	-0.135473978933333	-0.378094137555556	-0.195912473997778	-0.800425743155556	-0.5937451368	-0.408930671044444	-0.657789333577778	-0.39003932346	-0.705919111444444	-0.536445807333333	-0.436314902576	-0.755600440022222	-0.600887578244444	-0.648142855822222	-0.519025096866667	-0.616887710666667	-0.836050299844444	-0.398585028844444	-0.543352445777778	-0.650083752333333	-0.20667180772	-0.5008859842	-0.839008778111111	-0.682751878022222	-0.409437659	-0.433961976967556	-0.529275063044444	-0.238336587266667	-0.914829214764444	-0.556959623022222	-0.522785601615556	-0.383269191957778	-0.277279470782222	-0.330542028155556	-0.501064098288889	-0.504758924271111	-0.483958999533333	-0.588111356355556	-0.672665503044444	-0.536235998111111	-0.3373796786	-0.4336168258	-0.229793571671111	-0.585567239331111	-0.669630067428889	-0.446287763044444	-0.875864989777778	-0.629645790111111	-0.599484092266667	-0.980818459111111	-0.277161751288889	-0.3283578764	-0.657215646488889	-0.637548747533333
